x86-clang-5.0-Os_padlock.so, 0.02, 176.64
x86-clang-5.0-O2_padlock.so, 0.02, 178.55
x86-clang-3.5-Os_padlock.so, 0.02, 176.57
x86-clang-3.5-O1_padlock.so, 0.02, 177.23
x86-clang-7-O2_padlock.so, 0.02, 178.52
x86-clang-7-O1_padlock.so, 0.02, 177.43
x86-clang-7-O3_padlock.so, 0.02, 178.41
x86-clang-7-Os_padlock.so, 0.02, 176.66
x86-gcc-9-Os_padlock.so, 0.02, 181.21
x86-gcc-5-Os_padlock.so, 0.02, 178.87
x86-gcc-4.8-Os_padlock.so, 0.02, 178.99
x86-gcc-4.8-O2_padlock.so, 0.02, 179.55
x86-gcc-4.8-O1_padlock.so, 0.02, 177.66
x86-gcc-4.8-O3_padlock.so, 0.02, 179.83
x86-gcc-7-Os_padlock.so, 0.02, 178.83
x64-gcc-5-O3_ossltest.so, 0.03, 158.12
x64-gcc-4.8-O3_ossltest.so, 0.03, 159.49
x64-gcc-7-O3_ossltest.so, 0.03, 159.30
x64-gcc-5-O0_ossltest.so, 0.03, 154.96
x64-gcc-4.8-O0_ossltest.so, 0.03, 154.80
x64-clang-9-O0_ossltest.so, 0.03, 156.35
x64-clang-5.0-O0_ossltest.so, 0.03, 156.28
x64-clang-3.5-O0_ossltest.so, 0.03, 156.07
x64-gcc-9-O0_ossltest.so, 0.03, 154.67
x64-gcc-7-O0_ossltest.so, 0.03, 148.41
x64-clang-7-O0_ossltest.so, 0.03, 156.31
x64-clang-5.0-O1_ossltest.so, 0.03, 155.57
x64-clang-9-Os_ossltest.so, 0.03, 148.34
x64-gcc-5-O2_openssl, 0.85, 672.35
x64-clang-9-O2_ossltest.so, 0.03, 156.00
x64-clang-9-O1_ossltest.so, 0.03, 155.83
x64-clang-9-O3_ossltest.so, 0.03, 155.94
x64-clang-5.0-O3_ossltest.so, 0.03, 155.88
x64-clang-5.0-Os_ossltest.so, 0.03, 154.43
x64-clang-5.0-O2_ossltest.so, 0.03, 155.80
x64-clang-3.5-Os_ossltest.so, 0.03, 154.60
x64-clang-3.5-O1_ossltest.so, 0.03, 155.59
x86-gcc-7-O1_openssl, 0.85, 691.07
x64-clang-3.5-O3_ossltest.so, 0.03, 156.04
x64-clang-3.5-O2_ossltest.so, 0.03, 156.10
x64-clang-7-O3_ossltest.so, 0.03, 155.91
x64-clang-7-Os_ossltest.so, 0.03, 154.48
x64-clang-7-O2_ossltest.so, 0.03, 155.92
x64-clang-7-O1_ossltest.so, 0.03, 155.62
x64-gcc-5-O1_ossltest.so, 0.03, 154.20
x64-gcc-5-Os_ossltest.so, 0.03, 154.30
x64-gcc-4.8-O1_ossltest.so, 0.03, 150.45
x64-gcc-5-O2_ossltest.so, 0.03, 155.96
x64-gcc-4.8-Os_ossltest.so, 0.03, 154.19
x64-gcc-4.8-O2_ossltest.so, 0.03, 156.23
x64-gcc-9-O1_ossltest.so, 0.03, 154.02
x64-gcc-9-Os_ossltest.so, 0.03, 147.11
x64-gcc-9-O3_ossltest.so, 0.03, 156.16
x64-gcc-9-O2_ossltest.so, 0.03, 156.07
x64-gcc-7-O1_ossltest.so, 0.03, 153.98
x64-gcc-7-Os_ossltest.so, 0.03, 154.07
x64-gcc-7-O2_ossltest.so, 0.03, 155.77
x86-gcc-5-O0_ossltest.so, 0.02, 174.68
x86-gcc-4.8-O0_ossltest.so, 0.02, 174.20
x86-gcc-9-O0_ossltest.so, 0.02, 174.54
x86-clang-9-O0_ossltest.so, 0.02, 175.50
x64-gcc-7-O2_openssl, 0.85, 709.50
x86-gcc-7-O0_ossltest.so, 0.02, 174.54
x86-clang-5.0-O0_ossltest.so, 0.02, 175.16
x86-clang-3.5-O0_ossltest.so, 0.02, 175.48
x86-clang-7-O0_ossltest.so, 0.02, 175.11
x86-gcc-5-O1_ossltest.so, 0.02, 173.59
x86-gcc-5-O3_ossltest.so, 0.02, 176.05
x86-gcc-5-O2_ossltest.so, 0.02, 175.60
x64-gcc-9-O2_openssl, 0.85, 648.20
x86-gcc-9-O1_ossltest.so, 0.02, 173.47
x86-gcc-9-O3_ossltest.so, 0.02, 175.94
x86-gcc-9-O2_ossltest.so, 0.02, 175.88
x86-gcc-4.8-O2_ossltest.so, 0.02, 175.39
x86-gcc-4.8-O3_ossltest.so, 0.02, 175.93
x86-gcc-7-O1_ossltest.so, 0.02, 173.43
x86-gcc-7-O2_ossltest.so, 0.02, 175.77
x86-gcc-7-O3_ossltest.so, 0.02, 176.04
x86-clang-5.0-O1_ossltest.so, 0.02, 174.82
x86-clang-9-O3_ossltest.so, 0.02, 174.62
x86-clang-9-Os_ossltest.so, 0.02, 173.38
x86-clang-9-O2_ossltest.so, 0.02, 174.62
x86-clang-9-O1_ossltest.so, 0.02, 174.61
x86-clang-5.0-Os_ossltest.so, 0.02, 173.34
x86-clang-5.0-O2_ossltest.so, 0.02, 174.56
x86-clang-5.0-O3_ossltest.so, 0.02, 174.60
x86-clang-3.5-O3_ossltest.so, 0.02, 174.90
x86-clang-3.5-O2_ossltest.so, 0.02, 174.73
x86-clang-3.5-O1_ossltest.so, 0.02, 174.60
x86-clang-3.5-Os_ossltest.so, 0.02, 173.51
x86-clang-7-O1_ossltest.so, 0.02, 174.54
x86-clang-7-O2_ossltest.so, 0.02, 174.54
x86-clang-7-Os_ossltest.so, 0.02, 173.39
x86-clang-7-O3_ossltest.so, 0.02, 174.63
x86-gcc-5-Os_ossltest.so, 0.02, 173.66
x86-gcc-4.8-Os_ossltest.so, 0.02, 173.48
x86-gcc-4.8-O1_ossltest.so, 0.02, 173.34
x86-gcc-9-Os_ossltest.so, 0.02, 173.46
x86-gcc-7-Os_ossltest.so, 0.02, 173.43
x64-clang-5.0-O0_afalg.so, 0.03, 154.16
x86-clang-9-O0_afalg.so, 0.02, 172.60
x86-clang-9-Os_afalg.so, 0.02, 170.95
x64-clang-3.5-O0_afalg.so, 0.03, 154.14
x86-gcc-5-O0_afalg.so, 0.02, 172.68
x86-clang-9-O2_afalg.so, 0.02, 171.50
x86-clang-3.5-O0_afalg.so, 0.03, 172.86
x64-gcc-5-O0_afalg.so, 0.02, 153.28
x86-clang-9-O1_afalg.so, 0.02, 171.37
x64-gcc-4.8-O0_afalg.so, 0.02, 153.24
x64-gcc-9-O0_afalg.so, 0.02, 153.25
x64-gcc-5-Os_afalg.so, 0.02, 145.93
x64-gcc-7-O0_afalg.so, 0.02, 153.20
x64-clang-9-O0_afalg.so, 0.02, 153.99
x64-gcc-4.8-Os_afalg.so, 0.02, 152.02
x64-clang-7-O0_afalg.so, 0.02, 153.94
x64-clang-9-O2_afalg.so, 0.02, 153.08
x64-gcc-9-Os_afalg.so, 0.02, 151.91
x64-clang-9-Os_afalg.so, 0.02, 152.18
x64-gcc-7-Os_afalg.so, 0.02, 147.89
x64-clang-9-O1_afalg.so, 0.02, 153.11
x64-clang-9-O3_afalg.so, 0.02, 153.16
x86-gcc-5-O1_openssl, 0.85, 711.38
x86-gcc-7-O3_openssl, 0.85, 746.29
x86-gcc-7-Os_ncat, 0.58, 555.59
x64-clang-5.0-Os_afalg.so, 0.02, 147.39
x64-clang-5.0-O1_afalg.so, 0.02, 153.06
x64-clang-5.0-O2_afalg.so, 0.02, 153.06
x86-clang-5.0-O0_openssl, 0.85, 713.14
x86-gcc-9-O0_openssl, 0.85, 740.02
x64-clang-3.5-Os_afalg.so, 0.02, 152.26
x64-clang-5.0-O3_afalg.so, 0.02, 153.15
x64-clang-3.5-O1_afalg.so, 0.02, 153.13
x64-clang-3.5-O3_afalg.so, 0.02, 153.20
x64-clang-3.5-O2_afalg.so, 0.02, 153.23
x64-clang-7-Os_afalg.so, 0.02, 152.36
x64-clang-7-O3_afalg.so, 0.02, 153.21
x64-clang-7-O2_afalg.so, 0.02, 153.03
x64-clang-7-O1_afalg.so, 0.02, 153.07
x64-gcc-5-O2_afalg.so, 0.02, 152.59
x64-gcc-5-O3_afalg.so, 0.02, 152.79
x64-gcc-5-O1_afalg.so, 0.02, 146.95
x64-gcc-4.8-O2_afalg.so, 0.02, 152.72
x64-gcc-4.8-O3_afalg.so, 0.02, 152.61
x64-gcc-4.8-O1_afalg.so, 0.02, 151.79
x64-gcc-9-O2_afalg.so, 0.02, 152.62
x64-gcc-9-O3_afalg.so, 0.02, 152.91
x64-gcc-9-O1_afalg.so, 0.02, 151.53
x64-gcc-7-O2_afalg.so, 0.02, 152.74
x64-gcc-7-O1_afalg.so, 0.02, 151.50
x64-gcc-7-O3_afalg.so, 0.02, 152.74
x86-gcc-4.8-O0_afalg.so, 0.02, 172.39
x86-gcc-7-O0_afalg.so, 0.02, 172.37
x86-gcc-9-O0_afalg.so, 0.02, 172.12
x86-gcc-9-O3_afalg.so, 0.02, 171.24
x86-clang-7-O0_afalg.so, 0.02, 172.79
x86-clang-5.0-O0_afalg.so, 0.02, 172.75
x64-gcc-4.8-O2_openssl, 0.74, 696.66
x86-gcc-9-Os_ncat, 0.59, 624.27
x86-gcc-7-O2_afalg.so, 0.02, 171.17
x86-gcc-9-O2_afalg.so, 0.02, 171.31
x86-gcc-7-O3_afalg.so, 0.02, 171.98
x86-clang-5.0-Os_afalg.so, 0.02, 170.80
x86-clang-9-O3_afalg.so, 0.02, 171.61
x86-clang-5.0-O2_afalg.so, 0.02, 171.39
x86-clang-5.0-O1_afalg.so, 0.02, 171.31
x86-clang-5.0-O3_afalg.so, 0.02, 171.52
x86-gcc-7-O0_openssl, 0.83, 755.82
x86-clang-3.5-Os_afalg.so, 0.02, 170.78
x86-clang-3.5-O2_afalg.so, 0.02, 171.34
x86-clang-3.5-O3_afalg.so, 0.02, 171.32
x86-clang-3.5-O1_afalg.so, 0.02, 171.36
x64-clang-5.0-Os_openssl, 0.74, 537.74
x86-clang-7-Os_afalg.so, 0.02, 170.78
x86-clang-7-O1_afalg.so, 0.02, 171.36
x86-clang-7-O2_afalg.so, 0.02, 171.35
x86-clang-3.5-Os_openssl, 0.66, 603.92
x86-clang-7-O3_afalg.so, 0.02, 171.52
x86-gcc-5-Os_afalg.so, 0.02, 170.25
x86-gcc-9-Os_afalg.so, 0.02, 170.91
x86-gcc-5-O2_afalg.so, 0.02, 171.50
x86-gcc-5-O1_afalg.so, 0.02, 171.43
x86-gcc-5-O3_afalg.so, 0.02, 171.41
x86-gcc-4.8-Os_afalg.so, 0.02, 170.98
x86-gcc-7-Os_afalg.so, 0.02, 169.96
x86-gcc-4.8-O3_afalg.so, 0.02, 171.61
x86-gcc-4.8-O2_afalg.so, 0.02, 171.08
x86-gcc-9-O1_afalg.so, 0.02, 171.11
x86-gcc-4.8-O1_afalg.so, 0.02, 170.59
x86-gcc-7-O1_afalg.so, 0.02, 171.29
x64-clang-5.0-O2_legacy.so, 0.02, 164.84
x64-clang-5.0-Os_legacy.so, 0.02, 164.74
x64-clang-5.0-O3_legacy.so, 0.02, 165.31
x64-clang-5.0-O1_legacy.so, 0.02, 165.56
x64-clang-5.0-O0_legacy.so, 0.02, 147.51
x64-clang-3.5-O1_legacy.so, 0.02, 165.62
x64-clang-3.5-O2_legacy.so, 0.02, 165.52
x64-clang-3.5-O0_legacy.so, 0.02, 147.21
x64-clang-3.5-O3_legacy.so, 0.02, 164.89
x64-clang-3.5-Os_legacy.so, 0.02, 164.88
x64-gcc-5-O0_legacy.so, 0.02, 146.59
x64-gcc-4.8-O0_legacy.so, 0.02, 143.76
x64-clang-9-O2_legacy.so, 0.02, 165.46
x64-clang-9-O1_legacy.so, 0.02, 165.37
x64-clang-9-O3_legacy.so, 0.02, 165.27
x64-clang-9-Os_legacy.so, 0.02, 164.77
x64-clang-9-O0_legacy.so, 0.02, 147.22
x64-gcc-9-O0_legacy.so, 0.02, 146.55
x64-clang-7-O3_legacy.so, 0.02, 165.43
x64-clang-7-O1_legacy.so, 0.02, 165.50
x64-gcc-7-O0_legacy.so, 0.02, 146.42
x64-clang-7-O2_legacy.so, 0.02, 162.14
x64-clang-7-O0_legacy.so, 0.02, 147.53
x64-clang-9-Os_openssl, 0.74, 566.71
x64-clang-7-Os_legacy.so, 0.02, 164.77
x64-gcc-4.8-Os_legacy.so, 0.02, 145.68
x64-gcc-4.8-O1_legacy.so, 0.02, 140.10
x64-gcc-4.8-O2_legacy.so, 0.02, 147.16
x64-gcc-4.8-O3_legacy.so, 0.02, 147.20
x64-gcc-5-Os_legacy.so, 0.02, 145.61
x64-gcc-5-O2_legacy.so, 0.02, 146.76
x64-gcc-5-O1_legacy.so, 0.02, 145.66
x64-gcc-5-O3_legacy.so, 0.02, 141.12
x64-gcc-9-O3_legacy.so, 0.02, 146.80
x64-clang-7-Os_openssl, 0.74, 558.96
x86-gcc-5-Os_ncat, 0.58, 560.47
x64-gcc-9-O2_legacy.so, 0.02, 146.69
x64-gcc-9-Os_legacy.so, 0.02, 142.23
x64-gcc-9-O1_legacy.so, 0.02, 145.41
x64-gcc-7-O2_legacy.so, 0.02, 146.66
x64-gcc-7-O3_legacy.so, 0.02, 146.86
x64-gcc-7-Os_legacy.so, 0.02, 145.64
x64-gcc-7-O1_legacy.so, 0.02, 145.61
x86-gcc-4.8-O1_openssl, 0.70, 577.29
x86-clang-5.0-O0_legacy.so, 0.02, 162.91
x86-clang-3.5-O0_legacy.so, 0.02, 165.85
x86-gcc-4.8-O0_legacy.so, 0.02, 162.39
x86-gcc-5-O0_legacy.so, 0.01, 165.44
x86-clang-5.0-O3_legacy.so, 0.01, 165.11
x86-clang-5.0-O2_legacy.so, 0.01, 166.23
x86-clang-5.0-Os_legacy.so, 0.01, 165.50
x86-clang-5.0-O1_legacy.so, 0.01, 163.25
x86-clang-3.5-O1_legacy.so, 0.01, 166.18
x86-clang-5.0-O3_openssl, 0.66, 689.50
x86-clang-3.5-O3_legacy.so, 0.01, 162.88
x86-clang-3.5-Os_legacy.so, 0.01, 162.86
x86-clang-3.5-O2_legacy.so, 0.01, 163.97
x86-gcc-9-O0_legacy.so, 0.01, 165.27
x86-gcc-7-O0_legacy.so, 0.01, 165.39
x86-clang-9-O2_legacy.so, 0.01, 166.32
x86-gcc-4.8-O3_libssl.so.3, 0.61, 683.24
x86-clang-9-O3_legacy.so, 0.01, 162.29
x86-clang-9-Os_legacy.so, 0.01, 162.24
x86-clang-9-O1_legacy.so, 0.01, 162.39
x86-clang-9-O0_legacy.so, 0.01, 166.14
x86-gcc-5-O3_legacy.so, 0.01, 161.63
x86-gcc-5-O2_legacy.so, 0.01, 163.81
x86-gcc-4.8-O3_openssl, 0.69, 701.59
x86-clang-3.5-O2_openssl, 0.68, 666.28
x86-gcc-5-Os_legacy.so, 0.01, 164.82
x86-gcc-5-O1_legacy.so, 0.01, 164.55
x86-gcc-4.8-Os_legacy.so, 0.01, 165.06
x86-gcc-4.8-O1_legacy.so, 0.01, 161.57
x86-gcc-4.8-O2_openssl, 0.69, 706.04
x86-gcc-4.8-O3_legacy.so, 0.01, 166.11
x86-gcc-4.8-O2_legacy.so, 0.01, 162.10
x86-clang-7-Os_legacy.so, 0.01, 162.05
x86-clang-7-O2_legacy.so, 0.01, 166.28
x86-clang-7-O0_legacy.so, 0.01, 166.35
x86-clang-7-O1_legacy.so, 0.01, 161.77
x86-clang-7-O3_legacy.so, 0.01, 162.18
x64-clang-3.5-Os_libssl.so.3, 0.61, 504.01
x86-gcc-9-O1_legacy.so, 0.01, 161.57
x86-gcc-9-Os_legacy.so, 0.01, 164.80
x86-gcc-9-O3_legacy.so, 0.01, 161.99
x86-gcc-9-O2_legacy.so, 0.01, 162.12
x86-gcc-7-Os_legacy.so, 0.01, 164.71
x86-gcc-7-O2_legacy.so, 0.01, 165.95
x86-gcc-7-O3_legacy.so, 0.01, 165.90
x86-gcc-7-O1_legacy.so, 0.01, 164.69
x86-gcc-9-Os_openssl, 0.69, 622.75
x86-clang-3.5-O1_openssl, 0.67, 625.96
x64-gcc-4.8-Os_openssl, 0.68, 535.54
x86-clang-3.5-O3_openssl, 0.68, 669.52
x86-gcc-7-Os_openssl, 0.67, 664.97
x86-clang-9-O2_openssl, 0.64, 631.02
x86-gcc-5-Os_openssl, 0.67, 612.02
x86-clang-9-O3_openssl, 0.66, 666.82
x86-gcc-4.8-O1_libssl.so.3, 0.59, 602.63
x86-clang-7-O2_openssl, 0.64, 598.95
x86-clang-7-O1_openssl, 0.63, 597.02
x86-clang-5.0-Os_openssl, 0.63, 609.75
x86-clang-3.5-Os_curl, 0.63, 566.54
x86-gcc-4.8-O2_libssl.so.3, 0.60, 675.39
x86-clang-5.0-O2_curl, 0.63, 605.28
x86-gcc-4.8-Os_curl, 0.63, 615.41
x86-clang-9-O3_curl, 0.64, 610.59
x64-gcc-9-O3_curl, 0.77, 748.01
x64-gcc-4.8-Os_curl, 0.64, 640.23
x64-gcc-5-O3_curl, 0.77, 737.69
x86-clang-5.0-O3_curl, 0.64, 659.55
x86-clang-7-O3_curl, 0.64, 661.26
x64-gcc-7-O3_curl, 0.77, 744.70
x86-clang-7-O2_curl, 0.63, 604.04
x64-gcc-9-O2_curl, 0.76, 772.98
x86-clang-3.5-O2_curl, 0.65, 654.91
x86-clang-3.5-O3_curl, 0.65, 663.20
x64-gcc-5-O2_curl, 0.76, 688.26
x86-clang-3.5-O1_curl, 0.65, 650.61
x64-gcc-7-O2_curl, 0.76, 768.39
x86-gcc-5-Os_curl, 0.66, 651.08
x64-gcc-7-O1_curl, 0.74, 636.93
x86-gcc-9-Os_curl, 0.66, 631.91
x64-gcc-9-O1_curl, 0.74, 622.27
x86-gcc-7-Os_curl, 0.65, 596.38
x64-gcc-5-Os_curl, 0.67, 613.10
x64-gcc-5-O1_curl, 0.74, 635.92
x64-gcc-9-Os_curl, 0.67, 622.36
x86-gcc-4.8-O3_curl, 0.74, 739.26
x64-clang-3.5-Os_curl, 0.68, 592.70
x64-clang-9-O3_curl, 0.73, 647.41
x64-gcc-7-Os_curl, 0.67, 600.64
x64-clang-7-O3_curl, 0.73, 694.24
x64-clang-5.0-Os_curl, 0.67, 599.54
x64-clang-9-Os_curl, 0.68, 589.40
x64-gcc-4.8-O3_curl, 0.73, 692.52
x64-clang-7-Os_curl, 0.68, 607.77
x64-gcc-4.8-O1_fips.so, 0.83, 326.10+
x64-clang-3.5-O2_unrar, 0.30, 350.25
x86-gcc-4.8-O2_unrar, 0.31, 379.96
x86-clang-3.5-Os_ncat, 0.52, 549.95
x86-clang-9-O2_unrar, 0.30, 354.86
x86-clang-5.0-O1_unrar, 0.30, 355.25
x86-clang-9-O2_curl, 0.62, 653.33
x86-clang-7-O1_ncat, 0.52, 589.20
x86-clang-9-O2_ncat, 0.52, 600.95
x64-clang-7-O1_unrar, 0.30, 342.55
x64-clang-9-O1_unrar, 0.30, 345.38
x64-gcc-9-O1_unrar, 0.30, 346.09
x64-gcc-7-O1_unrar, 0.30, 330.29
x64-clang-5.0-O1_unrar, 0.30, 347.96
x86-clang-9-O1_ncat, 0.52, 592.00
x64-gcc-4.8-O1_fips.so, 0.83, 397.50+
x64-gcc-4.8-O1_fips.so, 0.83, 244.06+
x64-gcc-4.8-O1_fips.so, 0.83, 362.20+
x86-gcc-5-O1_curl, 0.79, 608.71
x86-gcc-9-O0_curl, 1.11, 830.29
x64-gcc-5-O0_curl, 1.20, 793.90
x64-gcc-4.8-O0_curl, 1.15, 821.67
x64-gcc-4.8-O1_fips.so, 0.83, 381.62+
x86-clang-7-O1_curl, 0.62, 598.24
x64-clang-5.0-O3_curl, 0.72, 135.00
x86-gcc-7-O0_curl, 1.11, 814.05
x64-gcc-7-O0_curl, 1.20, 838.67
x86-gcc-4.8-O0_curl, 1.04, 870.93
x86-gcc-5-O0_curl, 1.10, 848.32
x64-clang-3.5-O0_curl, 1.00, 823.54
x64-gcc-4.8-O2_curl, 0.71, 754.26
x64-clang-9-O0_curl, 0.96, 844.38
x64-clang-7-O0_curl, 0.97, 863.78
x64-clang-5.0-O0_curl, 0.97, 886.90
x86-clang-3.5-O0_curl, 0.94, 719.84
x86-clang-5.0-O0_curl, 0.92, 711.01
x86-clang-7-O0_curl, 0.90, 686.18
x86-gcc-9-O3_curl, 0.83, 754.38
x86-gcc-7-O3_curl, 0.82, 737.88
x86-gcc-5-O2_curl, 0.81, 662.75
x64-gcc-4.8-O1_fips.so, 0.83, 321.84+
x64-clang-7-Os_ncat, 0.65, 520.12
x64-clang-9-O2_curl, 0.71, 669.29
x64-clang-3.5-O3_curl, 0.70, 642.30
x64-clang-7-O1_curl, 0.70, 636.42
x64-clang-5.0-O2_curl, 0.70, 686.88
x64-clang-7-O2_curl, 0.71, 639.75
x86-gcc-4.8-O1_curl, 0.70, 675.20
x64-clang-5.0-O1_curl, 0.70, 675.01
x64-gcc-4.8-O1_fips.so, 0.83, 335.14+
x64-clang-9-Os_ncat, 0.65, 564.39
x64-clang-3.5-O0_ncat, 0.94, 675.11
x64-gcc-4.8-O1_curl, 0.69, 560.45
x64-gcc-5-O2_ncat, 0.73, 697.51
x64-clang-7-O0_ncat, 0.91, 683.84
x64-clang-5.0-O0_ncat, 0.91, 662.84
x64-clang-9-O0_ncat, 0.91, 720.86
x64-gcc-9-O0_ncat, 0.90, 570.84
x64-gcc-5-O0_ncat, 0.90, 615.93
x64-gcc-4.8-O0_ncat, 0.87, 560.59
x64-gcc-7-O0_ncat, 0.90, 607.77
x86-clang-5.0-O0_ncat, 0.82, 731.48
x86-gcc-9-O0_ncat, 0.79, 611.73
x86-gcc-5-O0_ncat, 0.79, 618.60
x86-clang-3.5-O0_ncat, 0.85, 734.11
x86-gcc-7-O0_ncat, 0.79, 659.85
x86-clang-7-O0_ncat, 0.78, 695.47
x86-clang-9-O0_ncat, 0.77, 583.96
x64-gcc-4.8-O1_fips.so, 0.83, 383.76+
x64-clang-3.5-Os_ncat, 0.64, 520.54
x86-gcc-9-O2_ncat, 0.76, 626.88
x64-gcc-9-O2_ncat, 0.73, 657.82
x64-gcc-5-O3_ncat, 0.75, 753.52
x86-gcc-5-O2_ncat, 0.75, 769.24
x86-gcc-7-O2_ncat, 0.75, 748.62
x64-gcc-4.8-O1_fips.so, 0.83, 308.62+
x64-gcc-4.8-O1_fips.so, 0.83, 393.36+
x64-gcc-5-Os_ncat, 0.63, 552.23
x64-gcc-9-O3_ncat, 0.74, 744.34
x64-gcc-7-O2_ncat, 0.72, 701.99
x64-gcc-7-O3_ncat, 0.75, 754.59
x86-gcc-9-O1_ncat, 0.73, 627.90
x86-gcc-7-O1_ncat, 0.73, 641.10
x86-clang-3.5-O3_nmap, 3.92, 1400.03
x86-clang-3.5-O1_nmap, 4.00, 1392.22
x86-clang-3.5-O2_nmap, 3.91, 1407.09
x64-gcc-4.8-O1_fips.so, 0.83, 344.11+
x64-gcc-4.8-O1_fips.so, 0.83, 381.14+
x64-clang-9-O3_ncat, 0.71, 589.04
x64-gcc-7-O1_ncat, 0.71, 560.70
x86-gcc-5-O1_ncat, 0.72, 619.20
x64-clang-7-O3_ncat, 0.71, 587.71
x64-gcc-4.8-O3_ncat, 0.71, 740.10
x64-gcc-7-O2_nmap, 3.66, 523.50+
x64-gcc-7-O3_nmap, 3.73, 1464.36
x86-gcc-7-O2_nmap, 3.73, 1557.32
x86-gcc-5-O3_nmap, 3.74, 1528.59
x86-gcc-9-O2_nmap, 3.70, 1495.26
x64-gcc-9-O3_nmap, 3.69, 1699.91
x64-gcc-5-O2_nmap, 3.66, 1605.40
x86-gcc-7-O1_nmap, 3.65, 1948.51
x86-gcc-5-O2_nmap, 3.70, 1753.95
x64-gcc-4.8-O3_nmap, 3.62, 1592.02
x64-gcc-9-O2_nmap, 3.63, 1655.20
x64-gcc-4.8-O1_fips.so, 0.83, 343.57+
x64-gcc-7-O2_nmap, 3.66, 523.54+
x64-gcc-5-O1_libssl.so.3, 0.62, 508.96
x64-gcc-5-O1_ncat, 0.70, 532.06
x64-gcc-9-O1_ncat, 0.70, 569.99
x64-clang-7-O2_ncat, 0.70, 607.52
x64-clang-9-O2_ncat, 0.69, 611.97
x64-clang-5.0-O3_ncat, 0.69, 620.34
x64-gcc-4.8-O2_ncat, 0.69, 729.33
x64-gcc-5-O3_nmap, 3.71, 1199.80
x64-gcc-5-O1_nmap, 3.58, 1236.80
x64-clang-7-O1_ncat, 0.69, 606.82
x86-gcc-9-O1_nmap, 3.60, 1273.60
x64-clang-9-O1_ncat, 0.68, 642.91
x64-clang-3.5-O3_ncat, 0.68, 623.27
x64-clang-5.0-O2_ncat, 0.68, 679.69
x64-clang-3.5-O2_ncat, 0.67, 621.39
x64-gcc-9-O1_nmap, 3.53, 1372.48
x64-gcc-4.8-O1_nmap, 3.49, 1381.73
x64-clang-5.0-O1_ncat, 0.67, 605.67
x64-gcc-4.8-O2_nmap, 3.57, 1562.38
x64-clang-3.5-O1_ncat, 0.67, 675.43
x64-gcc-4.8-O1_ncat, 0.66, 566.16
x86-gcc-4.8-O3_nmap, 3.49, 1549.03
x86-gcc-4.8-O3_ncat, 0.67, 731.89
x86-gcc-4.8-O2_nmap, 3.44, 1527.51
x64-gcc-7-Os_ncat, 0.63, 515.75
x86-gcc-4.8-O2_ncat, 0.66, 718.32
x64-gcc-9-Os_ncat, 0.63, 551.95
x64-clang-5.0-Os_ncat, 0.63, 530.60
x86-gcc-4.8-O1_ncat, 0.63, 562.18
x64-gcc-9-Os_nmap, 3.30, 1171.31
x64-clang-3.5-O0_libssl.so.3, 0.84, 614.88
x86-gcc-4.8-O1_nmap, 3.38, 1332.29
x86-gcc-9-O3_libssl.so.3, 0.67, 708.85
x64-clang-3.5-O0_libclamav.so.9.0.0, 3.65, 1512.75+
x86-clang-7-O2_libcrypto.so.3, 2.86, 2585.87
x64-clang-5.0-O0_libssl.so.3, 0.81, 605.40
x86-clang-7-O0_libssl.so.3, 0.76, 716.68
x86-clang-5.0-O0_libssl.so.3, 0.82, 652.92
x86-clang-3.5-O0_libssl.so.3, 0.84, 691.77
x64-clang-7-O0_libssl.so.3, 0.81, 675.87
x64-clang-9-O0_libssl.so.3, 0.81, 608.62
x64-gcc-5-O0_libssl.so.3, 0.79, 590.66
x64-gcc-9-O0_libssl.so.3, 0.79, 591.31
x64-gcc-7-O0_libssl.so.3, 0.79, 582.97
x64-gcc-4.8-O0_libssl.so.3, 0.77, 580.36
x86-gcc-4.8-O0_libssl.so.3, 0.70, 611.43
x86-clang-9-O0_libssl.so.3, 0.75, 647.51
x86-gcc-9-O0_libssl.so.3, 0.69, 627.54
x86-gcc-5-O0_libssl.so.3, 0.69, 633.29
x86-clang-7-Os_libcrypto.so.3, 2.71, 2468.98
x86-gcc-7-O0_libssl.so.3, 0.69, 632.64
x86-gcc-4.8-Os_libcrypto.so.3, 2.92, 2571.20
x86-gcc-7-O3_libssl.so.3, 0.67, 708.09
x86-gcc-4.8-O1_libcrypto.so.3, 3.27, 2453.13
x86-gcc-5-O3_libssl.so.3, 0.67, 667.30
x86-gcc-9-O2_libssl.so.3, 0.66, 662.68
x64-clang-9-O3_libssl.so.3, 0.66, 621.67
x64-clang-7-O3_libssl.so.3, 0.66, 616.15
x86-gcc-5-O2_libssl.so.3, 0.66, 702.28
x86-gcc-7-O1_libssl.so.3, 0.66, 623.78
x86-gcc-9-O1_libssl.so.3, 0.66, 578.07
x86-gcc-5-O1_libssl.so.3, 0.65, 594.03
x86-gcc-7-O2_libssl.so.3, 0.66, 661.48
x64-clang-5.0-O3_libssl.so.3, 0.65, 611.15
x64-clang-5.0-O0_libclamav.so.9.0.0, 3.52, 1469.48+
x64-clang-7-O0_libclamav.so.9.0.0, 3.54, 1468.86+
x64-clang-9-O2_libssl.so.3, 0.65, 609.62
x64-clang-7-O2_libssl.so.3, 0.65, 598.92
x64-clang-9-O1_libssl.so.3, 0.64, 599.28
